,GAME_ID,MATCHUP,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,SHOT_RESULT,CLOSEST_DEFENDER,CLOSEST_DEFENDER_PLAYER_ID,CLOSE_DEF_DIST,FGM,PTS,player_name,player_id
14200,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,2,1,8:22,22.0,1,2.2,25.1,3,missed,"Amundson, Lou",200811,9.2,0,0,stephen curry,201939
14201,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,3,1,8:06,18.3,6,4.3,18.2,2,missed,"Calderon, Jose",101181,6.3,0,0,stephen curry,201939
14202,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,4,1,5:44,17.6,0,0.8,24.1,2,missed,"Galloway, Langston",204038,5.1,0,0,stephen curry,201939
14203,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,5,2,1:45,14.6,2,3.5,2.9,2,missed,"Stoudemire, Amar'e",2405,2.8,0,0,stephen curry,201939
14204,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,6,2,0:44,19.0,8,6.5,6.2,2,made,"Acy, Quincy",203112,3.0,1,2,stephen curry,201939
14205,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,7,2,0:07,,17,15.8,28.3,3,made,"Galloway, Langston",204038,6.4,1,3,stephen curry,201939
14206,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,8,2,0:02,,0,0.0,4.9,3,missed,"Galloway, Langston",204038,6.4,0,0,stephen curry,201939
14207,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,9,3,9:50,19.2,3,2.8,26.9,3,missed,"Smith, Jason",201160,7.4,0,0,stephen curry,201939
14208,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,11,3,8:26,9.3,0,0.0,25.5,3,made,"Larkin, Shane",203499,2.7,1,3,stephen curry,201939
14209,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,13,4,7:02,15.1,8,6.1,11.8,2,missed,"Galloway, Langston",204038,2.6,0,0,stephen curry,201939
14210,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,14,4,5:40,10.4,0,0.8,22.4,2,missed,"Larkin, Shane",203499,3.4,0,0,stephen curry,201939
14211,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,15,4,2:54,13.0,4,4.8,25.8,3,made,"Smith, Jason",201160,6.1,1,3,stephen curry,201939
14212,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,16,4,2:17,8.5,0,0.6,25.8,3,made,"Larkin, Shane",203499,4.8,1,3,stephen curry,201939
14213,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,17,4,1:23,10.5,11,9.0,28.6,3,missed,"Larkin, Shane",203499,0.4,0,0,stephen curry,201939
14214,21400760,"FEB 07, 2015 - GSW @ NYK",A,W,14,18,4,0:32,4.1,3,3.3,4.9,2,made,"Smith, Jason",201160,2.6,1,2,stephen curry,201939
14215,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,1,1,8:45,15.6,0,0.1,26.6,3,missed,"Teague, Jeff",201952,5.7,0,0,stephen curry,201939
14216,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,2,1,8:10,8.5,0,0.6,22.9,3,missed,"Teague, Jeff",201952,5.2,0,0,stephen curry,201939
14217,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,3,1,6:20,21.8,0,1.2,27.6,3,missed,"Teague, Jeff",201952,1.6,0,0,stephen curry,201939
14218,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,4,1,4:59,10.6,2,1.7,21.8,2,missed,"Carroll, DeMarre",201960,4.4,0,0,stephen curry,201939
14219,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,5,1,3:59,18.2,0,1.0,27.5,3,made,"Millsap, Paul",200794,8.4,1,3,stephen curry,201939
14220,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,6,1,1:54,12.0,0,1.1,27.2,3,missed,"Schroder, Dennis",203471,3.7,0,0,stephen curry,201939
14221,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,7,2,5:10,12.4,4,4.6,4.0,2,made,"Millsap, Paul",200794,2.5,1,2,stephen curry,201939
14222,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,8,2,1:52,20.7,0,1.7,3.6,2,missed,"Carroll, DeMarre",201960,1.9,0,0,stephen curry,201939
14223,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,9,2,0:48,8.7,5,5.0,3.3,2,made,"Millsap, Paul",200794,1.6,1,2,stephen curry,201939
14224,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,10,3,10:03,17.7,8,6.9,1.6,2,missed,"Horford, Al",201143,0.4,0,0,stephen curry,201939
14225,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,11,3,6:32,8.4,1,1.8,25.0,3,made,"Teague, Jeff",201952,3.5,1,3,stephen curry,201939
14226,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,12,3,6:07,18.0,8,5.2,8.3,2,missed,"Antic, Pero",203544,5.7,0,0,stephen curry,201939
14227,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,13,3,4:26,16.0,9,7.6,27.0,3,made,"Bazemore, Kent",203145,6.6,1,3,stephen curry,201939
14228,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,14,3,3:48,16.0,9,8.5,26.6,3,made,"Bazemore, Kent",203145,5.2,1,3,stephen curry,201939
14229,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,15,3,2:49,15.5,10,9.4,3.3,2,missed,"Millsap, Paul",200794,0.2,0,0,stephen curry,201939
14230,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,16,4,6:36,12.5,0,0.9,25.2,3,missed,"Teague, Jeff",201952,4.3,0,0,stephen curry,201939
14231,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,17,4,5:36,10.1,5,5.9,23.1,2,missed,"Bazemore, Kent",203145,5.3,0,0,stephen curry,201939
14232,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,18,4,4:38,15.8,6,6.5,1.7,2,made,"Millsap, Paul",200794,2.9,1,2,stephen curry,201939
14233,21400749,"FEB 06, 2015 - GSW @ ATL",A,L,-8,19,4,0:51,20.8,2,2.9,0.1,2,made,"Teague, Jeff",201952,2.8,1,2,stephen curry,201939
14234,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,1,1,10:00,19.6,4,4.2,27.9,3,missed,"Barea, Jose Juan",200826,5.7,0,0,stephen curry,201939
14235,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,2,1,6:00,14.3,2,2.5,7.4,2,missed,"Chandler, Tyson",2199,2.4,0,0,stephen curry,201939
14236,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,3,1,5:27,14.8,0,0.8,24.9,3,missed,"Barea, Jose Juan",200826,6.4,0,0,stephen curry,201939
14237,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,4,1,4:42,18.9,6,4.9,25.0,3,made,"Barea, Jose Juan",200826,1.9,1,3,stephen curry,201939
14238,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,5,1,4:13,16.5,8,6.8,18.1,2,made,"Harris, Devin",2734,5.1,1,2,stephen curry,201939
14239,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,6,1,3:30,0.1,1,1.6,22.7,2,missed,"Parsons, Chandler",202718,1.5,0,0,stephen curry,201939
14240,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,7,1,3:23,19.6,0,1.0,24.8,3,made,"Aminu, Al-Farouq",202329,13.3,1,3,stephen curry,201939
14241,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,8,1,2:40,9.2,0,0.9,22.9,3,made,"Harris, Devin",2734,3.0,1,3,stephen curry,201939
14242,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,9,2,4:46,17.3,7,6.6,12.3,2,made,"Barea, Jose Juan",200826,3.4,1,2,stephen curry,201939
14243,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,10,2,2:20,19.0,3,3.1,24.3,3,missed,"Barea, Jose Juan",200826,5.1,0,0,stephen curry,201939
14244,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,11,2,0:15,7.2,10,9.3,7.4,2,made,"Chandler, Tyson",2199,4.1,1,2,stephen curry,201939
14245,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,12,3,11:33,12.4,3,4.2,4.6,2,made,"Nowitzki, Dirk",1717,2.7,1,2,stephen curry,201939
14246,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,13,3,10:07,17.4,1,1.2,26.8,3,made,"Barea, Jose Juan",200826,3.6,1,3,stephen curry,201939
14247,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,14,3,8:28,22.0,0,0.5,24.3,3,made,"Harris, Devin",2734,12.6,1,3,stephen curry,201939
14248,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,15,3,7:42,16.5,0,2.4,24.4,3,made,"Nowitzki, Dirk",1717,6.6,1,3,stephen curry,201939
14249,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,16,3,6:11,8.4,0,0.9,27.7,3,made,"Parsons, Chandler",202718,6.4,1,3,stephen curry,201939
14250,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,17,3,5:50,20.5,2,2.4,29.7,3,missed,"Ellis, Monta",101145,4.4,0,0,stephen curry,201939
14251,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,18,3,4:34,19.2,5,5.0,2.3,2,missed,"Aminu, Al-Farouq",202329,3.6,0,0,stephen curry,201939
14252,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,19,3,3:42,6.9,1,2.5,27.0,3,made,"Parsons, Chandler",202718,5.2,1,3,stephen curry,201939
14253,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,20,3,2:27,16.0,0,0.8,10.6,2,missed,"Harris, Devin",2734,5.9,0,0,stephen curry,201939
14254,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,21,3,1:02,10.0,0,0.7,27.8,3,made,"Barea, Jose Juan",200826,3.9,1,3,stephen curry,201939
14255,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,22,3,0:29,11.7,2,4.4,20.8,2,made,"Villanueva, Charlie",101111,10.4,1,2,stephen curry,201939
14256,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,23,4,6:44,9.9,4,4.7,24.8,3,missed,"Barea, Jose Juan",200826,2.9,0,0,stephen curry,201939
14257,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,24,4,3:14,12.7,13,12.0,8.3,2,made,"Harris, Devin",2734,0.2,1,2,stephen curry,201939
14258,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,25,4,2:18,14.8,7,7.3,27.5,3,missed,"Ellis, Monta",101145,4.4,0,0,stephen curry,201939
14259,21400741,"FEB 04, 2015 - GSW vs. DAL",H,W,14,26,4,0:55,15.3,9,8.7,27.3,3,made,"Felton, Raymond",101109,3.2,1,3,stephen curry,201939
14260,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,1,1,9:55,12.8,1,2.5,5.2,2,made,"Collison, Darren",201954,3.6,1,2,stephen curry,201939
14261,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,2,1,8:13,16.2,2,2.6,7.2,2,missed,"Gay, Rudy",200752,4.0,0,0,stephen curry,201939
14262,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,3,1,7:14,22.4,1,2.2,8.6,2,missed,"Cousins, DeMarcus",202326,4.0,0,0,stephen curry,201939
14263,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,4,1,5:48,13.1,0,0.8,23.8,3,missed,"Collison, Darren",201954,3.5,0,0,stephen curry,201939
14264,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,5,1,5:28,19.4,7,6.3,5.7,2,made,"McLemore, Ben",203463,1.2,1,2,stephen curry,201939
14265,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,6,1,4:05,21.2,0,0.7,25.7,3,made,"Collison, Darren",201954,11.1,1,3,stephen curry,201939
14266,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,7,2,4:19,9.1,0,1.6,19.9,2,missed,"Collison, Darren",201954,0.3,0,0,stephen curry,201939
14267,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,8,2,3:47,8.1,0,1.2,0.4,2,made,"Cousins, DeMarcus",202326,3.2,1,2,stephen curry,201939
14268,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,9,2,2:49,11.4,0,1.6,2.9,2,missed,"Cousins, DeMarcus",202326,1.8,0,0,stephen curry,201939
14269,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,10,2,0:29,13.7,12,10.7,28.3,3,missed,"McLemore, Ben",203463,4.6,0,0,stephen curry,201939
14270,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,11,3,10:54,12.7,0,0.6,25.5,3,missed,"McLemore, Ben",203463,5.9,0,0,stephen curry,201939
14271,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,12,3,8:04,9.4,2,2.2,12.2,2,made,"Collison, Darren",201954,7.6,1,2,stephen curry,201939
14272,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,13,3,5:22,10.0,1,1.6,24.7,3,missed,"Gay, Rudy",200752,5.3,0,0,stephen curry,201939
14273,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,14,3,1:44,19.1,7,5.8,22.6,2,missed,"Gay, Rudy",200752,4.6,0,0,stephen curry,201939
14274,21400730,"FEB 03, 2015 - GSW @ SAC",A,W,25,15,3,0:03,,8,5.6,27.1,3,made,"Casspi, Omri",201956,2.2,1,3,stephen curry,201939
14275,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,1,1,11:45,9.6,0,0.9,16.7,2,missed,"Bledsoe, Eric",202339,4.4,0,0,stephen curry,201939
14276,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,2,1,8:13,15.4,0,0.8,22.5,2,missed,"Bledsoe, Eric",202339,5.0,0,0,stephen curry,201939
14277,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,3,1,7:23,12.0,2,2.3,6.5,2,made,"Morris, Markieff",202693,3.9,1,2,stephen curry,201939
14278,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,4,1,6:53,20.4,0,1.3,27.6,3,missed,"Len, Alex",203458,9.5,0,0,stephen curry,201939
14279,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,5,1,6:04,20.0,0,1.3,26.4,3,missed,"Len, Alex",203458,6.9,0,0,stephen curry,201939
14280,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,6,1,5:12,12.4,0,1.2,1.0,2,missed,"Tucker, PJ",200782,2.1,0,0,stephen curry,201939
14281,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,7,1,4:01,15.5,9,5.9,1.4,2,made,"Plumlee, Miles",203101,3.6,1,2,stephen curry,201939
14282,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,8,1,2:45,20.6,0,0.8,15.4,2,made,"Wright, Brandan",201148,8.8,1,2,stephen curry,201939
14283,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,9,1,0:11,4.2,0,0.8,22.7,3,made,"Plumlee, Miles",203101,6.0,1,3,stephen curry,201939
14284,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,10,2,6:23,19.3,4,4.8,25.4,3,made,"Bledsoe, Eric",202339,3.6,1,3,stephen curry,201939
14285,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,11,2,5:54,18.2,7,6.4,23.1,3,made,"Green, Gerald",101123,5.4,1,3,stephen curry,201939
14286,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,12,2,5:26,13.3,13,9.9,9.6,2,missed,"Bledsoe, Eric",202339,3.9,0,0,stephen curry,201939
14287,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,13,2,4:41,10.5,0,0.8,24.2,3,made,"Bledsoe, Eric",202339,7.1,1,3,stephen curry,201939
14288,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,14,2,4:03,19.4,5,5.1,26.6,3,missed,"Bledsoe, Eric",202339,4.0,0,0,stephen curry,201939
14289,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,15,2,0:01,,1,1.1,42.7,3,missed,"Tucker, PJ",200782,9.1,0,0,stephen curry,201939
14290,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,16,3,7:54,22.0,5,3.2,24.6,3,missed,"Bledsoe, Eric",202339,6.3,0,0,stephen curry,201939
14291,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,17,3,5:14,7.5,2,3.0,1.9,2,missed,"Dragic, Goran",201609,3.4,0,0,stephen curry,201939
14292,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,18,3,4:49,17.6,8,6.8,14.5,2,made,"Bledsoe, Eric",202339,4.5,1,2,stephen curry,201939
14293,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,19,3,0:19,8.7,15,15.0,24.0,2,missed,"Thomas, Isaiah",202738,3.0,0,0,stephen curry,201939
14294,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,20,4,7:08,9.0,10,7.8,7.7,2,missed,"Wright, Brandan",201148,2.3,0,0,stephen curry,201939
14295,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,21,4,7:08,9.0,0,0.0,7.8,2,missed,"Wright, Brandan",201148,2.2,0,0,stephen curry,201939
14296,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,22,4,4:53,11.2,0,0.9,15.3,2,made,"Tucker, PJ",200782,4.1,1,2,stephen curry,201939
14297,21400715,"JAN 31, 2015 - GSW vs. PHX",H,W,19,23,4,2:33,2.0,3,3.1,24.3,2,missed,"Ennis, Tyler",203898,5.8,0,0,stephen curry,201939
14298,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,1,1,10:53,13.7,3,3.0,4.8,2,missed,"Exum, Dante",203957,0.7,0,0,stephen curry,201939
14299,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,2,1,8:32,16.3,0,0.8,23.3,2,made,"Exum, Dante",203957,4.3,1,2,stephen curry,201939
14300,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,3,1,6:31,20.0,2,4.0,26.5,3,missed,"Exum, Dante",203957,6.6,0,0,stephen curry,201939
14301,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,4,1,4:38,12.9,1,0.8,7.3,2,made,"Gobert, Rudy",203497,3.8,1,2,stephen curry,201939
14302,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,5,1,3:19,19.3,4,5.6,7.8,2,made,"Burke, Trey",203504,2.5,1,2,stephen curry,201939
14303,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,6,1,2:10,9.3,2,2.3,20.7,2,missed,"Booker, Trevor",202344,4.3,0,0,stephen curry,201939
14304,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,7,2,3:04,14.8,0,0.9,25.3,3,made,"Favors, Derrick",202324,5.7,1,3,stephen curry,201939
14305,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,8,2,2:33,20.4,0,1.0,27.1,3,made,"Exum, Dante",203957,5.2,1,3,stephen curry,201939
14306,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,9,2,2:03,9.8,2,2.6,24.8,3,missed,"Burke, Trey",203504,2.7,0,0,stephen curry,201939
14307,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,10,2,0:58,10.9,0,0.8,26.6,3,missed,"Booker, Trevor",202344,6.0,0,0,stephen curry,201939
14308,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,11,2,0:14,6.4,18,17.5,6.8,2,made,"Booker, Trevor",202344,3.3,1,2,stephen curry,201939
14309,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,12,2,0:05,,3,4.4,28.3,3,missed,"Burke, Trey",203504,3.1,0,0,stephen curry,201939
14310,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,13,3,10:44,9.4,0,1.1,3.5,2,missed,"Kanter, Enes",202683,1.4,0,0,stephen curry,201939
14311,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,14,3,9:50,17.5,8,6.7,19.9,2,missed,"Kanter, Enes",202683,5.3,0,0,stephen curry,201939
14312,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,15,3,8:05,18.8,5,5.3,13.3,2,made,"Burke, Trey",203504,2.7,1,2,stephen curry,201939
14313,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,16,3,7:06,17.6,7,6.0,25.0,3,made,"Ingles, Joe",204060,3.8,1,3,stephen curry,201939
14314,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,17,3,5:26,10.0,1,2.6,24.3,3,made,"Burke, Trey",203504,5.1,1,3,stephen curry,201939
14315,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,18,3,4:59,17.0,1,2.0,28.2,3,missed,"Burke, Trey",203504,5.3,0,0,stephen curry,201939
14316,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,19,3,0:51,19.0,4,4.8,25.3,3,made,"Burke, Trey",203504,3.8,1,3,stephen curry,201939
14317,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,20,4,10:51,18.2,8,6.4,21.2,2,missed,"Ingles, Joe",204060,3.8,0,0,stephen curry,201939
14318,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,21,4,8:28,16.7,7,6.8,6.9,2,missed,"Exum, Dante",203957,1.9,0,0,stephen curry,201939
14319,21400703,"JAN 30, 2015 - GSW @ UTA",A,L,-10,22,4,7:50,12.7,0,0.0,19.3,3,missed,"Exum, Dante",203957,3.4,0,0,stephen curry,201939
14320,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,1,1,10:05,19.5,5,4.4,25.5,3,made,"Rose, Derrick",201565,6.3,1,3,stephen curry,201939
14321,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,2,1,9:37,20.0,5,4.3,27.2,3,missed,"Rose, Derrick",201565,2.3,0,0,stephen curry,201939
14322,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,3,1,3:31,18.4,5,5.8,10.2,2,missed,"Rose, Derrick",201565,1.0,0,0,stephen curry,201939
14323,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,4,1,2:47,17.2,7,5.5,7.3,2,made,"Rose, Derrick",201565,3.3,1,2,stephen curry,201939
14324,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,5,1,2:04,11.8,2,2.4,19.6,2,made,"Gibson, Taj",201959,5.4,1,2,stephen curry,201939
14325,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,6,1,1:28,19.0,0,0.9,25.4,3,made,"Brooks, Aaron",201166,3.8,1,3,stephen curry,201939
14326,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,7,2,5:43,13.2,0,0.9,23.9,3,missed,"Rose, Derrick",201565,6.8,0,0,stephen curry,201939
14327,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,8,2,4:11,20.0,0,0.8,19.3,2,missed,"Rose, Derrick",201565,4.6,0,0,stephen curry,201939
14328,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,9,2,0:53,14.1,5,3.7,6.6,2,missed,"Rose, Derrick",201565,0.9,0,0,stephen curry,201939
14329,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,10,2,0:01,,2,2.5,31.3,3,missed,"Hinrich, Kirk",2550,10.4,0,0,stephen curry,201939
14330,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,11,3,9:37,15.2,0,0.7,2.4,2,made,"Rose, Derrick",201565,3.7,1,2,stephen curry,201939
14331,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,12,3,8:30,16.0,0,0.7,24.9,3,missed,"Rose, Derrick",201565,4.6,0,0,stephen curry,201939
14332,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,13,3,4:13,19.8,0,1.0,23.1,3,missed,"Rose, Derrick",201565,1.7,0,0,stephen curry,201939
14333,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,14,4,11:26,11.0,1,2.3,11.2,2,made,"Moore, E'Twaun",202734,2.0,1,2,stephen curry,201939
14334,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,15,4,9:50,13.9,2,3.4,16.0,2,missed,"Rose, Derrick",201565,2.2,0,0,stephen curry,201939
14335,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,16,4,8:58,17.6,6,3.6,1.9,2,missed,"Noah, Joakim",201149,2.0,0,0,stephen curry,201939
14336,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,17,4,3:28,14.0,6,6.6,19.1,2,missed,"Rose, Derrick",201565,5.2,0,0,stephen curry,201939
14337,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,18,4,2:21,15.2,5,8.3,9.0,2,made,"Rose, Derrick",201565,1.0,1,2,stephen curry,201939
14338,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,19,4,1:56,15.8,4,7.6,25.5,3,missed,"Rose, Derrick",201565,8.5,0,0,stephen curry,201939
14339,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,20,4,0:52,5.6,1,3.3,22.3,2,missed,"Rose, Derrick",201565,2.1,0,0,stephen curry,201939
14340,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,21,5,3:21,20.0,0,0.7,24.4,3,missed,"Hinrich, Kirk",2550,5.7,0,0,stephen curry,201939
14341,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,22,5,3:12,18.9,0,0.7,3.4,2,made,"Gasol, Pau",2200,2.2,1,2,stephen curry,201939
14342,21400679,"JAN 27, 2015 - GSW vs. CHI",H,L,-2,23,5,1:09,18.1,6,5.8,1.3,2,made,"Mirotic, Nikola",202703,3.2,1,2,stephen curry,201939
14343,21400665,"JAN 25, 2015 - GSW vs. BOS",H,W,3,1,1,8:01,12.8,0,0.7,25.7,3,missed,"Bradley, Avery",202340,3.2,0,0,stephen curry,201939
14344,21400665,"JAN 25, 2015 - GSW vs. BOS",H,W,3,2,1,6:15,15.6,6,4.4,15.3,2,made,"Sullinger, Jared",203096,3.5,1,2,stephen curry,201939
14345,21400665,"JAN 25, 2015 - GSW vs. BOS",H,W,3,3,2,1:11,12.5,1,1.6,24.8,3,missed,"Turner, Evan",202323,6.0,0,0,stephen curry,201939
14346,21400665,"JAN 25, 2015 - GSW vs. BOS",H,W,3,4,3,10:42,19.4,6,4.7,25.6,3,made,"Bradley, Avery",202340,3.9,1,3,stephen curry,201939
14347,21400665,"JAN 25, 2015 - GSW vs. BOS",H,W,3,5,3,10:06,16.1,8,7.2,1.9,2,missed,"Sullinger, Jared",203096,2.5,0,0,stephen curry,201939
14348,21400665,"JAN 25, 2015 - GSW vs. BOS",H,W,3,6,3,8:54,14.0,0,1.6,17.7,2,made,"Bradley, Avery",202340,5.5,1,2,stephen curry,201939
14349,21400665,"JAN 25, 2015 - GSW vs. BOS",H,W,3,7,3,7:04,17.8,7,5.5,22.3,2,missed,"Bradley, Avery",202340,3.3,0,0,stephen curry,201939
